,pid,lab,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,lf,hf,lf/hf
S17_192,S17,Fun,70.52435453819537,850.7699275362319,73.16265597456119,34.716277766786845,53.73547651339218,0.6323529411764706,0.29411764705882354,50.78125,37.98421176825162,96.5368573049807,11519.832058237229,0.3934684930570229,0.11930936919432088,142935.347427845,40537.50683673274,3.526002425445792
S17_193,S17,Fun,70.71257005604483,848.5054347826087,68.60235854677687,31.46635877511457,51.96927615488309,0.6764705882352942,0.3088235294117647,42.96875,36.64990621531445,87.8089252267535,10110.238525767643,0.4173824713224938,0.11963153487259245,94315.79001311972,45135.294081856446,2.0896239169743867
S17_194,S17,Fun,74.04392072844135,810.3298611111112,75.66350368686136,30.524806853455853,47.52158226795485,0.6056338028169014,0.2535211267605634,64.453125,33.55920612405891,101.346760403937,10684.923623256693,0.3311324998480685,0.137204795307596,90529.76048438744,54135.4623558696,1.6722820226282191
S17_195,S17,Fun,74.52888335191135,805.0570101351352,70.5179785421396,27.48511871802861,43.247558254179275,0.589041095890411,0.2328767123287671,52.734375,30.556662327076165,94.99407524992078,9119.106903291988,0.3216691382771437,0.1343747375493407,94560.4346258956,42984.33117901671,2.199881492446168
S17_196,S17,Fun,73.90043434680922,811.9032118055555,72.2939477455397,28.04473540719296,46.62445881832016,0.7042253521126759,0.28169014084507044,54.6875,32.95632648267577,96.61993846023148,10003.579451481015,0.3410923977791656,0.11982402985330115,63494.39354310607,29779.425392773017,2.132156437058558
S17_197,S17,Fun,74.02165302350146,810.5736301369863,71.62061825607229,28.406239376105766,45.961881757090595,0.6666666666666666,0.2916666666666667,54.6875,32.456094006120985,94.46001610134735,9631.504692364004,0.3435961091865413,0.11838122135597233,38382.97184182203,39220.23948725393,0.9786521536742784
S17_198,S17,Fun,74.09992069785883,809.7174657534247,72.88586470150778,26.871192173896016,44.59516611860341,0.6666666666666666,0.2638888888888889,58.59375,31.503286684727104,98.17030501302229,9715.963584513487,0.32090443928587364,0.15236676372993838,60283.08208929794,47122.13381522128,1.2792944038927507
S17_199,S17,Fun,76.37737850560234,785.5729166666665,90.61057116936682,24.71595047875858,41.90216869624387,0.6621621621621622,0.21621621621621626,66.40625,29.629284120309,125.20093907952612,11654.096706172875,0.23665384890994184,0.1358787961138664,91855.97396906279,39326.51015477536,2.3357265520777184
S17_200,S17,Fun,75.66502463054188,792.96875,90.52510439635671,29.282100973175435,49.85279727977309,0.7123287671232876,0.3013698630136986,64.453125,35.25125101764582,123.92012486452784,13723.54305456672,0.2844675233839802,0.08526603001364258,100913.1033361618,28330.980205655374,3.5619347655333757
S17_201,S17,Fun,74.35543766578247,806.9349315068494,103.5959456901528,29.287027344423066,48.21665745126438,0.6805555555555556,0.2638888888888889,74.21875,34.06936629878583,141.09314074026912,15101.491039932253,0.24146720471339084,0.08493434575073469,142260.17817054494,38079.22821349419,3.735899723937473
S17_202,S17,Fun,73.55147645650439,815.7552083333335,109.07036880141844,27.440937413321013,44.4245617827646,0.6197183098591549,0.23943661971830985,76.171875,31.39534242980107,151.83280306774373,14975.478460747556,0.20677575461603845,0.05110906674844117,161977.7101659577,88374.85512131453,1.8328483814044907
S17_203,S17,Fun,73.88021348092508,812.1254280821918,108.65437366066574,27.347140631794296,44.66876534613132,0.6388888888888888,0.2222222222222222,78.125,31.57326019106565,151.1209165517729,14989.732413923433,0.2089271353793629,0.050632911392405056,123246.23627013259,95298.59272518776,1.2932639690235233
S17_204,S17,Fun,74.77894736842104,802.3648648648648,105.40405399463393,27.82493084521677,44.83512786424943,0.6164383561643836,0.2465753424657534,74.21875,31.69940681267956,146.35475681843582,14574.976074351767,0.2165929382944832,0.06740815638692281,84714.05731696004,48723.329602486396,1.7386754560516942
S17_205,S17,Fun,72.45283018867924,828.125,84.20192456833944,27.84726816741195,44.58701865053165,0.5857142857142857,0.2714285714285714,50.78125,31.502487652823962,115.03334733061855,11384.618452765979,0.2738552635722433,0.05105166428425567,65611.26915619295,36812.69350656213,1.7823001499332634
S17_206,S17,Fun,71.09700456258679,843.9174107142858,79.58303429811347,23.782969229903635,40.13198528157308,0.6086956521739131,0.2463768115942029,54.6875,28.35045221179925,108.88827298381818,9698.196360356369,0.2603627685050381,0.10162429498145356,55898.96849614584,37655.67056126147,1.4844767776795955
S17_207,S17,Fun,72.95468038788839,822.4283854166665,77.63228280478765,25.95991598644359,43.879394761791,0.6197183098591549,0.2676056338028169,50.78125,30.87482932165763,102.77056053590992,9968.347367022125,0.30042484112820805,0.11828320378506252,87703.64589213987,30812.39245172955,2.8463757246223484
S17_208,S17,Fun,76.01953279662135,789.2708333333335,81.01652485972984,25.614831060033026,42.86064025669335,0.6081081081081081,0.2432432432432433,54.6875,30.294887629094532,109.5146808699958,10422.971747654194,0.27662855234046113,0.11832319134550373,214364.41878827324,27633.917082489683,7.75729398580652
S17_209,S17,Fun,75.87266739846324,790.7986111111112,93.91236863745388,25.815771955001715,42.81119653907307,0.5714285714285714,0.2714285714285714,60.546875,30.212777133269164,125.81845513098051,11942.214518369285,0.2401299324635389,0.12301419935329674,318952.4969351607,23336.69198531882,13.667425406129313
S17_210,S17,Fun,74.9851422102731,800.1585144927536,97.236696551339,26.59403638572558,46.37916418247693,0.6363636363636364,0.3333333333333333,70.3125,32.52689280132318,132.62481442384438,13552.43210721063,0.2452549543057097,0.10874096090762456,292443.67217564065,37351.76438511291,7.829447336420829
S17_211,S17,Fun,76.2529678394129,786.8546195652175,109.01142636731696,33.51666814209281,53.4279844609159,0.6666666666666666,0.3484848484848485,82.03125,37.18865283544661,147.78448507157958,17265.897631023952,0.2516411165721099,0.07372048876684052,221405.02224303028,104494.74308306848,2.1188149347094285
S17_212,S17,Fun,79.56854953164915,754.0667808219179,108.23664265499102,33.04782483437423,51.46559820452015,0.6142857142857143,0.3,78.125,35.975974337494286,146.94936296808476,16608.489841243776,0.2448188519558791,0.12724727781716386,277319.7850618129,151076.86709278365,1.8356204387763568
S17_213,S17,Fun,81.54170605774125,735.8197773972603,95.27053091824594,34.77399900580701,53.90058847081356,0.6714285714285714,0.3428571428571429,58.59375,38.089851725208135,124.88672222966605,14944.294659540083,0.3049952072179546,0.0931480308506278,380487.60389970936,77284.63201336077,4.9231987522943985
S17_214,S17,Fun,82.63467829880044,726.0874155405405,92.81485829139,34.65314365057609,53.54776249870725,0.647887323943662,0.323943661971831,44.921875,37.38700330592,121.16349553807018,14231.22625108504,0.3085665623948,0.055873205073287024,272926.3272766556,55023.605164742716,4.960168030784317
S17_215,S17,Fun,84.67129440587996,708.6226851851852,80.91511258165256,34.29014823959591,53.594049847852936,0.6455696202531646,0.3291139240506329,46.875,37.81066756489036,105.8254553001775,12570.552420567376,0.35729274641568154,0.08717027842186928,113452.20106553102,65882.92983212933,1.722027258875841
S17_216,S17,Fun,87.08286637220648,688.9989098837209,66.65205608863764,33.41109589141993,49.40695517504714,0.5529411764705883,0.27058823529411763,35.15625,34.93448171475307,87.64941007921888,9619.514965216595,0.39857064278217896,0.16887898132198464,53550.33066900996,76465.82793952843,0.7003171496600972
S17_217,S17,Fun,86.27522696100843,695.4487645348837,76.00794280817466,38.68016828736901,52.48656712779274,0.5176470588235295,0.24705882352941175,35.15625,37.058881658086406,99.53311045530788,11588.033930227119,0.3723271732246979,0.13384641124309854,46921.614085928035,78439.77973621362,0.5981864590099751
S17_218,S17,Fun,83.85713346050122,715.5026355421687,93.24431276929562,48.95659964576309,65.42239931423526,0.5853658536585366,0.3170731707317073,46.875,46.2591382671889,124.27667297770556,18060.80190466498,0.3722270411558852,0.15164535206995902,77831.2349731791,70972.42279387923,1.096640524717882
S17_219,S17,Fun,82.96686647783416,723.1802591463414,95.20506481232961,48.781228670267154,64.9433778374834,0.5679012345679012,0.308641975308642,54.6875,45.908112894092504,127.03452548242448,18321.5023800024,0.3613829604176701,0.11811754383004575,239860.7562178425,103192.00984846617,2.3244120990575685
S17_220,S17,Fun,81.54102836341573,735.8258928571429,98.9031367388926,51.773629255624286,71.10843036039924,0.6376811594202898,0.39130434782608703,72.265625,50.22575246425989,130.1250127239587,20532.276759725195,0.3859807688995697,0.1359883438562409,305058.8156539025,145534.79726590376,2.096122861232531
S2_000,S2,Base,74.98970173163475,800.10986328125,97.00848319992363,54.822025965083164,76.60670893448945,0.7358490566037735,0.3207547169811321,46.875,53.98338628266301,109.58939225687278,18585.68254229203,0.4925968213796486,0.19540027746839397,65106.461351354024,181816.07301877526,0.35808969069874697
S2_001,S2,Base,75.06266256798297,799.3321572580646,96.3681017078403,56.48194367173903,78.83660292616304,0.72,0.38,41.015625,55.41370508220416,106.5726947102892,18552.951481632223,0.5199615645718882,0.04037875270032909,27964.08356139877,105087.03896645622,0.2661040204046942
S2_002,S2,Base,74.82437398512948,801.87774122807,69.69973298556239,39.552096730559455,63.08490390605153,0.7441860465116279,0.372093023255814,39.0625,42.0674806488965,73.49015299716909,9712.37691093204,0.5724233646719578,0.043781878680414166,57606.207530343076,89949.97230076912,0.6404249613076368
S2_003,S2,Base,75.29411764705883,796.875,68.31078795802871,40.01950642958614,62.86203238987661,0.7435897435897436,0.35897435897435903,42.96875,42.227022435464285,73.63175506359656,9767.996245136528,0.5734892832446046,0.5580746424834322,56446.293965186276,72304.44408179303,0.7806753053979986
S2_004,S2,Base,73.66297337522738,814.520474137931,70.54126973037768,37.92698423784118,60.435082828649136,0.7272727272727273,0.3863636363636364,39.0625,40.770076799714865,73.8166713124432,9454.658774782572,0.5523152978159596,0.042362111327628564,33463.645125052615,49318.150276827044,0.678525957223016
S2_005,S2,Base,73.15466580561835,820.1800847457628,62.10967106687325,35.43584098059531,57.21602642195335,0.6956521739130435,0.3695652173913043,35.15625,39.19542048719569,70.62596373973626,8696.601853245753,0.5549718320536443,0.04135563780732408,19199.46612261112,44634.73372767508,0.4301463125052045
S2_006,S2,Base,72.03376582773173,832.9427083333335,51.04781133294238,29.247892899798746,50.84068537008268,0.7083333333333334,0.3333333333333333,35.15625,35.26905001078705,59.97448056195582,6645.231725819737,0.5880676194327825,0.540562184672059,30910.73951373879,320738.7575271954,0.09637357128914446
S2_007,S2,Base,72.21110100090992,830.8971774193549,48.31961571608758,27.645353466698545,46.576700088518685,0.6730769230769231,0.2692307692307692,33.203125,32.32242143677454,57.103477764375725,5798.508792591897,0.5660324502501498,0.11653653420347278,61012.100449028476,42282.59596967294,1.4429601364303464
S2_008,S2,Base,72.26346053319394,830.2951388888888,50.04269561564122,26.86963424299409,45.523286467716275,0.6666666666666666,0.25925925925925924,31.25,31.858939763025287,60.49062922745486,6054.374672083681,0.5266756218261569,0.09564252649297984,115749.40279539488,949690.6673267084,0.12188116275925798
S2_009,S2,Base,72.14972477064221,831.60400390625,50.02973238747815,27.707090694960705,46.01039240086503,0.6666666666666666,0.2280701754385965,35.15625,32.044973727352485,61.36540734200208,6177.793877590465,0.5221993157930043,0.09399909760866296,75178.0953080818,22467.38263388592,3.3460993891961466
S2_010,S2,Base,71.97857780422494,833.5813492063492,53.076193599382066,28.36579899948265,47.749960043673894,0.6851851851851852,0.2222222222222222,35.15625,33.133511444367855,65.45136730262315,6812.9634727048015,0.506231004940976,0.09526168384552364,56858.0442197208,19856.999818281718,2.8633753709043885
S2_011,S2,Base,72.32978230662344,829.5338114754097,56.66450257589379,25.15562028176287,45.14342315993943,0.6923076923076923,0.2307692307692308,39.0625,31.177097132105228,66.06621258995672,6470.9040355664665,0.4719068327044483,0.09886698435924307,63547.05240803695,23519.57739927015,2.7018790061257185
S2_012,S2,Base,71.82044887780548,835.4166666666665,60.9110630865757,28.90220878439705,48.27250845506832,0.6734693877551021,0.24489795918367346,35.15625,32.966545325516265,69.42258878670923,7189.920951843407,0.4748677037498726,0.5389651868412648,132436749742.4031,11980920482450.074,0.011053971181629945
S2_013,S2,Base,71.6055625790139,837.9237288135594,63.913168570829924,32.813022075434496,53.34113963468155,0.6595744680851063,0.2978723404255319,35.15625,35.800986732629,73.50871804366808,8267.681129747896,0.4870304867969717,0.14167746113989638,103050.48573984856,59209.58394336338,1.740435903728372
S2_014,S2,Base,71.78202980336832,835.8637971698113,69.19600721886454,30.70201868856924,50.873621608855025,0.6410256410256411,0.3076923076923077,39.0625,32.8501210786453,79.20301710260935,8173.88593489191,0.41475845593214217,0.1129330984324886,101117.36929748609,41115.59526731507,2.4593434350169696
S2_015,S2,Base,71.394422310757,840.4017857142858,79.2759409886435,35.479722231531724,57.73218372948243,0.7045454545454546,0.3409090909090909,50.78125,38.61416877895121,97.01175093880964,11768.494435418934,0.398035994663236,0.1275645795684065,124317.22635251506,39671.152304093484,3.1336933547979466
S2_016,S2,Base,71.2268141880898,842.3793859649122,81.17831171049829,36.12759205906355,55.74072602080447,0.6222222222222222,0.3111111111111111,54.6875,37.05153570019811,102.96606281268518,11985.33541622472,0.3598422109972476,0.12503646897011628,217142.4484399665,44304.49571123907,4.901138021189174
S2_017,S2,Base,70.0943109218132,855.9895833333335,72.41667303473794,32.42714565592576,53.02437621185421,0.68,0.32,52.734375,36.503065006692424,94.73481761710056,10863.97675967084,0.3853183647244733,0.09741082039392934,337648.38978733274,48971.0112234587,6.8948625186973524
S2_018,S2,Base,70.10025437677689,855.9170081967212,69.80942797014151,30.091649122869143,50.65441834666761,0.6862745098039216,0.3137254901960784,46.875,34.95870545489194,91.51158798105044,10050.352781351598,0.3820139746906254,0.09581848146870567,225745.279476165,37229.10448445111,6.063677399773301
S2_019,S2,Base,70.62610161698214,849.5442708333335,71.27699193854113,30.45833155209753,52.541603679251175,0.76,0.32,44.921875,36.361963407006776,91.36056550660956,10436.526429080644,0.398005016774728,0.0981431319436266,87097.5343524905,32781.003404179435,2.656951444670725
S2_020,S2,Base,71.59471230992587,838.0507172131148,62.93304515525424,28.79148153067183,49.207320490543566,0.7450980392156863,0.27450980392156865,39.0625,34.344741950776,84.76818948519838,9146.249362241379,0.405160734933156,0.09785693316371466,28395.99226972601,36688.74696529049,0.7739700757998123
S2_021,S2,Base,71.90450183350238,834.4401041666665,48.41277335660178,25.89297495449221,43.598270054965646,0.6734693877551021,0.22448979591836732,29.296875,29.972369524445895,58.745021567723896,5531.48856059321,0.5102112268337907,0.09991806718490837,25312.424769320234,43316.13282001995,0.5843648341022096
S2_022,S2,Base,72.38124192445086,828.9440524193549,46.3689560206376,26.68307118374937,42.797552393341945,0.6226415094339622,0.2075471698113208,29.296875,29.791901985126728,57.30360684010903,5363.274948328328,0.5198957557462895,0.09733496856080516,38708.92076687955,42294.520676674256,0.915223063119564
S2_023,S2,Base,71.99648454665301,833.3740234375,51.698903081756704,25.7662679905294,42.872075257642116,0.6491228070175439,0.19298245614035087,29.296875,30.26489904590323,64.52954371114413,6135.4680161216675,0.4690084154535334,0.07503423436943105,37620.75795425609,23854.89141845418,1.5770668285311336
S2_024,S2,Base,71.7181002407529,836.60888671875,56.24590832345694,30.35855943341184,49.310256762787816,0.631578947368421,0.2456140350877193,37.109375,34.78667294062412,70.08573587888401,7659.358623922804,0.4963445486359647,0.07474260515350263,50485.53840876507,20239.286534549046,2.494432712466657
S2_025,S2,Base,70.9617807643847,845.5255681818181,55.60638092505637,36.2560761169663,53.34218728203562,0.6229508196721312,0.21311475409836064,33.203125,37.69575729617733,69.32178428827541,8209.412491699915,0.5437793859924192,0.07171671896010758,69212.16298363975,34352.37658248106,2.0147707340556
S2_026,S2,Base,70.19040365575019,854.8177083333335,50.74747261936302,38.0098162398483,55.27612011542708,0.6129032258064516,0.2258064516129032,33.203125,39.07268601747511,60.12593668384704,7380.486587206025,0.6498474397650766,0.07093833685069252,57550.358188720886,53558.08429691173,1.0745410136344136
S2_027,S2,Base,70.2487700090084,854.1074810606059,52.74858825820406,37.74504214138431,56.53298134797709,0.6451612903225806,0.27419354838709675,37.109375,39.83868066239393,63.1423632619046,7902.702854813149,0.6309342667006197,0.07099751508697195,33199.46576447916,68527.85464790407,0.4844667315948809
S2_028,S2,Base,69.99493670886076,857.2048611111112,50.076563645018695,38.193292390068336,58.698288441723086,0.6964285714285714,0.3035714285714285,35.15625,41.32264708429655,56.93210070115174,7390.8640829425985,0.7258233329770771,0.09263719568681217,34016.20138274682,59703.87869401053,0.5697486013778752
S2_029,S2,Base,70.74201330506618,848.1522817460318,48.43275978215629,39.17944787078693,58.0968513830569,0.6545454545454545,0.3090909090909091,35.15625,40.439133479755625,53.076980987100804,6743.0740043069445,0.7618958864593951,0.39323633503735744,51961.04791237305,33948.938350816265,1.5305647374131717
S2_030,S2,Base,71.52234322193016,838.898689516129,52.1191122460069,40.97240123489265,57.86810280902897,0.6346153846153846,0.28846153846153844,39.0625,39.70825227187914,57.07661674238553,7120.14547711342,0.6957008760890953,0.07695267410542515,36158.1690762573,32530.859586483617,1.1115036471793942
S2_031,S2,Base,72.27686703096539,830.141129032258,47.572008019544185,30.909745611057566,46.9250534045432,0.5961538461538461,0.2692307692307692,37.109375,31.92864455211393,53.908042135332906,5407.342940161168,0.5922798025563417,0.07776200937032213,27092.624289942578,48472.11376282835,0.5589321815529945
S2_032,S2,Base,72.95794070328661,822.3916330645161,46.79469422046618,29.282428876193343,44.64545576295378,0.5490196078431373,0.27450980392156865,35.15625,30.773955901719862,54.698494408240144,5288.208528458111,0.5626106574714762,0.13736802857254996,38643.487818129535,39272.87729530373,0.9839739402732924
S2_033,S2,Base,73.08010295608766,821.016905737705,54.0364319833017,30.78918045048455,48.39968281791731,0.6,0.34,39.0625,33.81034824484214,63.39534467579222,6733.748380509721,0.5333254108444458,0.13985734550758228,41056.17065604826,21773.14225196218,1.8856336940685865
S2_034,S2,Base,72.92652552926525,822.7459016393442,54.32570207177017,30.2027652914431,48.638695050854324,0.62,0.36,39.0625,34.23265984407288,63.24323703962342,6801.498523880114,0.5412857002026207,0.1395589935802863,49165.59642694895,18910.23907078131,2.599945788253728
S2_035,S2,Base,72.66072120977122,825.7556352459018,56.20906681984076,33.12119647757044,53.347106351961116,0.6666666666666666,0.3725490196078432,42.96875,37.682266726171825,66.09468524412307,7824.442992993813,0.5701255189731371,0.13905166762678536,72265.53000894103,28219.352365147417,2.5608500533199066
S2_036,S2,Base,71.46296433055166,839.5957341269841,56.88383409529197,29.94701403318445,50.44747796395879,0.6607142857142857,0.375,39.0625,35.64869443380474,69.46585102538111,7779.736050542177,0.5131830087387771,0.13242026408384094,55772.04983036818,43596.23400531956,1.2792859544602626
S2_037,S2,Base,71.03563305534496,844.6465163934427,58.1217905041609,33.20604926210332,54.18772221315235,0.660377358490566,0.37735849056603776,42.96875,38.316470391612185,70.46187155572399,8481.829601872929,0.5437901313948215,0.5243532975996271,228991603501253.2,7695051261059430.0,0.029758294744579306
S2_038,S2,Base,70.24571738624913,854.1445974576271,55.51176906605712,32.00035242270146,54.99845941191283,0.7058823529411765,0.392156862745098,35.15625,38.85582761875449,63.82414716889989,7790.961474809128,0.6087950931162319,0.1389881661504249,71616.043376714,36499.56950082362,1.9621065222453644
S2_039,S2,Base,70.05168744299179,856.5104166666665,48.000097204039314,33.110540174208765,54.36276988489257,0.6792452830188679,0.33962264150943394,29.296875,38.21916383609798,55.95690502020054,6718.692109654378,0.6830106815646932,0.11682242990654206,41841.855110529694,40363.14826488479,1.0366350720697215
S2_040,S2,Base,69.95371061669404,857.7100409836065,47.238912569581004,33.15873866190406,52.94346759150941,0.6415094339622641,0.3207547169811321,27.34375,37.011151444470755,55.68032976052682,6474.172517705083,0.6647078349508788,0.11475127660795224,29085.61458718984,51041.44250635422,0.5698431149074388
S2_041,S2,Base,70.39850850617572,852.2907838983051,46.081935341000566,30.04437481198579,49.78729469463273,0.6326530612244898,0.3469387755102041,35.15625,33.938557359771266,51.50180951301718,5491.180739766025,0.6589779598169891,0.11939823290615298,26952.139082744266,40536.736497461214,0.6648818186050143
S2_042,S2,Base,72.20034038414782,831.0210129310345,49.237563244862734,29.319981885568446,49.74912648416554,0.6666666666666666,0.3555555555555556,29.296875,34.48737856080311,54.789160910348215,5936.1478086575235,0.6294562279797457,0.1038055099964706,22975.243689807667,29357.981821764,0.782589342458663
S2_043,S2,Base,72.2993645563662,829.8828125,51.81453260017135,28.11642664467917,49.59860857580836,0.7,0.4,39.0625,34.70935579757729,59.84826292546268,6526.013617269235,0.5799559435969872,0.1004823151125402,29519.146063707016,26989.50736857296,1.0937267457530409
S2_044,S2,Base,72.78508101498015,824.3447580645161,51.68420112480418,32.83086005258009,54.993019136968826,0.7058823529411765,0.4313725490196079,39.0625,38.85635605018936,57.89063146535137,7066.758168136767,0.6712028365668392,0.0978952520802741,33124.27794588493,28564.298392502846,1.1596391233113197
S2_045,S2,Base,72.52885624344177,827.2569444444445,58.82866452445646,31.39671360739645,56.540784036250884,0.7735849056603774,0.4528301886792453,42.96875,39.90203431215169,69.3155428292324,8689.114879518609,0.5756578205043478,0.0576014745977497,81117.24381212641,41349.80696186525,1.9617321040201363
S2_046,S2,Base,72.90040681030587,823.0406746031746,56.369553185919685,31.91842428701888,54.98893857754864,0.7407407407407407,0.3888888888888889,35.15625,38.87332692354404,67.05422874337516,8188.941244640689,0.5797296852420312,0.11579211455699867,99690.58626166591,59793.2244986881,1.6672555644469915
S2_047,S2,Base,71.95432586736935,833.8623046875,58.89800866554437,34.7160757770575,57.160197760398034,0.75,0.3392857142857143,42.96875,40.35182715322251,69.17067017578701,8768.696946453983,0.5833661442150888,0.05624929688378895,105303.217855431,66391.33262633675,1.586098872997442
S2_048,S2,Base,70.93695332726891,845.8214962121212,53.93068938892724,33.43870673770041,56.21020004004314,0.75,0.3333333333333333,35.15625,39.65052206137497,60.258399360320546,7506.135049289597,0.6580082193070063,0.1075442275635855,62488.99850292994,47974.246091568086,1.302553006954141
S2_049,S2,Base,71.05628373168852,844.4010416666665,54.76178385173561,31.925214056208333,53.739930621737564,0.7333333333333333,0.31666666666666665,33.203125,37.8209823188006,62.60814211933953,7438.9817561031705,0.6040904751127854,0.10772379618657764,36010.731756726804,39936.44921169326,0.9017008889759528
S2_050,S2,Base,70.91617371230703,846.0693359375,46.34670740467259,26.543507720482825,46.50593304433697,0.7241379310344828,0.25862068965517243,31.25,32.530993124568354,50.91757407234885,5203.731721706196,0.6388951892787552,0.11086884215972503,37271.918263718566,45930.36905322501,0.8114874544231754
S2_051,S2,Base,70.00138102472036,857.125946969697,45.70155987338753,25.571973752775477,43.11114167624303,0.6557377049180327,0.2295081967213115,27.34375,30.328277193023887,54.85053603645588,5226.1093145535215,0.5529258122995642,0.05306165764618487,45784.451594922786,45564.46379083644,1.0048280564673424
S2_052,S2,Base,69.47807933194154,863.5817307692308,47.29036568549561,26.455682644964305,43.99846654456909,0.6557377049180327,0.26229508196721313,31.25,30.84949946100162,56.95212472899161,5519.60406317846,0.5416742502198097,0.12476828746613433,44503.95503908434,42245.93085364752,1.053449507202464
S2_053,S2,Base,69.08545727136432,868.4895833333335,44.64352649886005,21.781844905767226,42.09749824228192,0.6984126984126984,0.3015873015873016,23.4375,29.701971835203715,53.22024933191029,4966.061110041058,0.5580953153745324,0.12218110730992113,32876.58834376544,29269.895628563754,1.1232219192364323
S2_054,S2,Base,69.2867211728221,865.966796875,48.06471082664875,22.61608553734603,42.62707430955951,0.7166666666666667,0.31666666666666665,31.25,29.91035206351057,57.821498777643356,5433.263182660232,0.5172877337291608,0.12637203928365107,34660.56308540638,29436.10522342537,1.1774846849583678
S2_055,S2,Base,68.8434974283615,871.5420081967212,43.46420738292789,25.863781010376282,47.0204022286085,0.7543859649122807,0.3157894736842105,35.15625,33.163549510599516,49.581714075838434,5165.738486127454,0.6688665393833246,0.13174238717205555,29316.400049665233,34593.790082265565,0.8474468966814431
S2_056,S2,Base,69.55471698113207,862.6302083333335,54.92955484080206,29.02231168007804,50.956228982680976,0.7592592592592593,0.35185185185185186,39.0625,35.513630214426094,60.21171919573224,6717.78296215855,0.5898125927775082,0.21264667787894606,26772.992482819594,39330.07220307206,0.6807257394439353
S2_057,S2,Base,69.51274702066677,863.1510416666665,56.62026693526956,28.49736870457135,52.48469565789523,0.7924528301886793,0.3584905660377358,39.0625,36.429184893028435,63.11630844320909,7223.387553585076,0.5771754684576771,0.1352343417951393,27860.442595197193,67519.89744009728,0.4126256651961682
S2_058,S2,Base,69.49178102850249,863.4114583333335,55.64163321265096,27.611039563052913,52.281711046463606,0.8461538461538461,0.36538461538461536,37.109375,36.0158432903695,60.989708948857604,6900.809227643647,0.5905232851753776,0.0965661091583298,47749.92001162129,118562.712990271,0.4027397721199205
S2_059,S2,Base,70.07629985054669,856.2095905172414,59.88368586456284,36.72356469382193,60.55651770647561,0.8775510204081632,0.3469387755102041,44.921875,41.75956904881632,64.3598667011405,8443.471014051569,0.6488448654303428,0.20147479550308256,81580.80980649179,107883.17959403363,0.756195823236596
S2_060,S2,Base,70.59142620357116,849.9615778688525,61.10105504664043,35.9178627160566,60.8238160053707,0.8679245283018868,0.3584905660377358,46.875,42.55181694178618,68.5300392917999,9161.128238644633,0.6209221150538258,0.07718729497124772,42753.30862369694,67656.56450461046,0.6319166356840882
S2_061,S2,Base,69.75778546712803,860.1190476190477,66.4804569873414,33.094432006825755,56.07738348706705,0.8214285714285714,0.3392857142857143,46.875,39.51474963541276,79.62585910532498,9884.694204046347,0.4962552376752969,0.07385524372230427,19686.771933036718,78301.1041912004,0.25142393758540577
S2_062,S2,Base,69.03370786516854,869.140625,65.64432495411648,31.88101774705972,55.436662657530825,0.8305084745762712,0.3220338983050847,46.875,38.841030463778246,82.07962234507966,10015.57680216028,0.4732116127494172,0.07195021045436557,24405.872113250764,71323.05877965268,0.3421876813871779
S2_063,S2,Base,69.31407942238268,865.625,64.44465634923624,31.72223485919309,56.1694663658372,0.8333333333333334,0.36666666666666653,46.875,39.519998844917204,80.05250267592399,9938.977551763994,0.4936759941772933,0.10670270847041666,65629.25501823089,46109.604513149774,1.423331553397176
S2_064,S2,Base,69.68660570949955,860.9975961538463,63.988041228836316,31.647440740263534,56.45206477459946,0.819672131147541,0.3442622950819672,42.96875,39.60566167219285,78.52123383749992,9769.993193536971,0.5043942859348971,0.07151796888968354,124803.49215516106,65836.78743974441,1.8956497880365824
S2_065,S2,Base,69.75092885647446,860.2035984848485,60.24548164621029,22.807180169964212,47.065790624119046,0.7619047619047619,0.3015873015873016,37.109375,33.26390100120377,77.49377399432394,8098.225465948843,0.429246109547332,0.1233762800289053,108620.27073781367,53744.370996060665,2.021053902477997
S2_066,S2,Base,69.13648639290908,867.8485576923077,56.85756791994105,23.34897591654253,47.78142992278683,0.7704918032786885,0.29508196721311475,35.15625,33.51161010270484,71.06187322665394,7481.381798378886,0.47158354517082,0.07095469542696987,40046.10589419293,44006.2516087121,0.9100094743417056
S2_067,S2,Base,70.40825096691019,852.1728515625,49.18918629994822,24.302215747023297,50.01125866642215,0.7931034482758621,0.3448275862068966,33.203125,35.034662924144556,53.61577267873346,5901.2007001642405,0.6534394856915111,0.36694554528108025,24146.28916352667,35834.220411760485,0.6738332489466426
S2_068,S2,Base,70.11273255411855,855.764678030303,41.363964335686546,23.193731976618704,46.757451655841564,0.7377049180327869,0.3278688524590164,33.203125,32.97196974732339,46.38021446149954,4804.271228999633,0.7109059354327392,0.05314720002834517,40162.11271296776,37176.04889146025,1.0803222480749817
S2_069,S2,Base,69.90258124155585,858.33740234375,49.47444408031173,29.943717569205013,51.98699108481661,0.7241379310344828,0.3275862068965517,33.203125,36.51519086364192,54.820564166158675,6288.787909728924,0.6660856453969719,0.10928364570242063,45432.681150790304,45984.31957550327,0.9880037710722844
